"","Date","Open","High","Low","Close","Volume"
"485",1950-07-03,85.65,85.65,85.65,85.65,NA
"486",1950-07-04,85.84,85.84,85.84,85.84,NA
"487",1950-07-05,85.41,85.41,85.41,85.41,NA
"488",1950-07-06,85.25,85.25,85.25,85.25,NA
"489",1950-07-07,85.6,85.6,85.6,85.6,NA
"490",1950-07-08,85.65,85.65,85.65,85.65,NA
"491",1950-07-10,86.04,86.04,86.04,86.04,NA
"492",1950-07-11,89.26,89.26,89.26,89.26,NA
"493",1950-07-12,93.54,93.54,93.54,93.54,NA
"494",1950-07-13,94.8,94.8,94.8,94.8,NA
"495",1950-07-14,98.4,98.4,98.4,98.4,NA
"496",1950-07-15,103.82,103.82,103.82,103.82,NA
"497",1950-07-17,109.34,109.34,109.34,109.34,NA
"498",1950-07-18,104.86,104.86,104.86,104.86,NA
"499",1950-07-19,103.21,103.21,103.21,103.21,NA
"500",1950-07-20,103.14,103.14,103.14,103.14,NA
"501",1950-07-21,101.58,101.58,101.58,101.58,NA
"502",1950-07-22,101.9,101.9,101.9,101.9,NA
"503",1950-07-24,103.16,103.16,103.16,103.16,NA
"504",1950-07-25,103.07,103.07,103.07,103.07,NA
"505",1950-07-26,102.23,102.23,102.23,102.23,NA
"506",1950-07-27,100.88,100.88,100.88,100.88,NA
"507",1950-07-28,100.24,100.24,100.24,100.24,NA
"508",1950-07-29,99.87,99.87,99.87,99.87,NA
"509",1950-07-31,97.59,97.59,97.59,97.59,NA
"510",1950-08-01,114.55,114.55,86.17,86.17,NA
"511",1950-08-02,99.11,99.11,99.11,99.11,NA
"512",1950-08-03,99.1,99.1,99.1,99.1,NA
"513",1950-08-04,100.52,100.52,100.52,100.52,NA
"514",1950-08-05,101.26,101.26,101.26,101.26,NA
"515",1950-08-07,103.16,103.16,103.16,103.16,NA
"516",1950-08-08,103.49,103.49,103.49,103.49,NA
"517",1950-08-09,103.04,103.04,103.04,103.04,NA
"518",1950-08-10,103.78,103.78,103.78,103.78,NA
"519",1950-08-11,105.26,105.26,105.26,105.26,NA
"520",1950-08-12,105.31,105.31,105.31,105.31,NA
"521",1950-08-14,105.33,105.33,105.33,105.33,NA
"522",1950-08-15,106.24,106.24,106.24,106.24,NA
"523",1950-08-16,108.02,108.02,108.02,108.02,NA
"524",1950-08-17,110.15,110.15,110.15,110.15,NA
"525",1950-08-18,112.58,112.58,112.58,112.58,NA
"526",1950-08-19,112.77,112.77,112.77,112.77,NA
"527",1950-08-21,114.99,114.99,114.99,114.99,NA
"528",1950-08-22,114.82,114.82,114.82,114.82,NA
"529",1950-08-23,114.36,114.36,114.36,114.36,NA
"530",1950-08-24,112.44,112.44,112.44,112.44,NA
"531",1950-08-25,111.39,111.39,111.39,111.39,NA
"532",1950-08-26,112.11,112.11,112.11,112.11,NA
"533",1950-08-28,112.06,112.06,112.06,112.06,NA
"534",1950-08-29,113.24,113.24,113.24,113.24,NA
"535",1950-08-30,114.59,114.59,114.59,114.59,NA
"536",1950-08-31,114.55,114.55,114.55,114.55,NA
"537",1950-09-01,113.46,113.46,113.46,113.46,NA
"538",1950-09-02,112.98,112.98,112.98,112.98,NA
"539",1950-09-04,111.25,111.25,111.25,111.25,NA
"540",1950-09-05,111.48,111.48,111.48,111.48,NA
"541",1950-09-06,112.06,112.06,112.06,112.06,NA
"542",1950-09-07,110.82,110.82,110.82,110.82,NA
"543",1950-09-08,108.39,108.39,108.39,108.39,NA
"544",1950-09-09,109.43,109.43,109.43,109.43,NA
"545",1950-09-11,108.26,108.26,108.26,108.26,NA
"546",1950-09-12,108.23,108.23,108.23,108.23,NA
"547",1950-09-13,108.52,108.52,108.52,108.52,NA
"548",1950-09-14,109.48,109.48,109.48,109.48,NA
"549",1950-09-15,110.35,110.35,110.35,110.35,NA
"550",1950-09-16,110.98,110.98,110.98,110.98,NA
"551",1950-09-18,109.28,109.28,109.28,109.28,NA
"552",1950-09-19,108.46,108.46,108.46,108.46,NA
"553",1950-09-20,107.24,107.24,107.24,107.24,NA
"554",1950-09-21,108.22,108.22,108.22,108.22,NA
"555",1950-09-22,107.22,107.22,107.22,107.22,NA
"556",1950-09-25,104.95,104.95,104.95,104.95,NA
"557",1950-09-26,105.52,105.52,105.52,105.52,NA
"558",1950-09-27,105.41,105.41,105.41,105.41,NA
"559",1950-09-28,103.81,103.81,103.81,103.81,NA
"560",1950-09-29,103.58,103.58,103.58,103.58,NA
"561",1950-09-30,104.98,104.98,104.98,104.98,NA
"562",1950-10-02,103.52,103.52,103.52,103.52,NA
"563",1950-10-03,103.65,103.65,103.65,103.65,NA
"564",1950-10-04,105.44,105.44,105.44,105.44,NA
"565",1950-10-05,107.28,107.28,107.28,107.28,NA
"566",1950-10-06,106.54,106.54,106.54,106.54,NA
"567",1950-10-07,107.12,107.12,107.12,107.12,NA
"568",1950-10-09,105.95,105.95,105.95,105.95,NA
"569",1950-10-10,106.21,106.21,106.21,106.21,NA
"570",1950-10-11,106.78,106.78,106.78,106.78,NA
"571",1950-10-12,105.99,105.99,105.99,105.99,NA
"572",1950-10-13,106.5,106.5,106.5,106.5,NA
"573",1950-10-14,107.25,107.25,107.25,107.25,NA
"574",1950-10-16,107.23,107.23,107.23,107.23,NA
"575",1950-10-17,106.72,106.72,106.72,106.72,NA
"576",1950-10-18,107.25,107.25,107.25,107.25,NA
"577",1950-10-19,107.44,107.44,107.44,107.44,NA
"578",1950-10-20,106.78,106.78,106.78,106.78,NA
"579",1950-10-21,106.85,106.85,106.85,106.85,NA
"580",1950-10-23,106.35,106.35,106.35,106.35,NA
"581",1950-10-24,105.97,105.97,105.97,105.97,NA
"582",1950-10-25,106.15,106.15,106.15,106.15,NA
"583",1950-10-26,106.33,106.33,106.33,106.33,NA
"584",1950-10-27,105.88,105.88,105.88,105.88,NA
"585",1950-10-28,105.45,105.45,105.45,105.45,NA
"586",1950-10-30,105.39,105.39,105.39,105.39,NA
"587",1950-10-31,106.16,106.16,106.16,106.16,NA
"588",1950-11-01,108.55,108.55,108.55,108.55,NA
"589",1950-11-02,111.02,111.02,111.02,111.02,NA
"590",1950-11-04,112.72,112.72,112.72,112.72,NA
"591",1950-11-06,111.21,111.21,111.21,111.21,NA
"592",1950-11-07,110.55,110.55,110.55,110.55,NA
"593",1950-11-08,109.49,109.49,109.49,109.49,NA
"594",1950-11-09,109.49,109.49,109.49,109.49,NA
"595",1950-11-10,110.14,110.14,110.14,110.14,NA
"596",1950-11-11,110.18,110.18,110.18,110.18,NA
"597",1950-11-13,110.5,110.5,110.5,110.5,NA
"598",1950-11-14,111.26,111.26,111.26,111.26,NA
"599",1950-11-15,110.64,110.64,110.64,110.64,NA
"600",1950-11-16,111.08,111.08,111.08,111.08,NA
"601",1950-11-17,111.42,111.42,111.42,111.42,NA
"602",1950-11-18,111.22,111.22,111.22,111.22,NA
"603",1950-11-20,110.31,110.31,110.31,110.31,NA
"604",1950-11-21,109.96,109.96,109.96,109.96,NA
"605",1950-11-22,109.91,109.91,109.91,109.91,NA
"606",1950-11-24,109.97,109.97,109.97,109.97,NA
"607",1950-11-25,111.18,111.18,111.18,111.18,NA
"608",1950-11-27,112.93,112.93,112.93,112.93,NA
"609",1950-11-28,112.23,112.23,112.23,112.23,NA
"610",1950-11-29,111.75,111.75,111.75,111.75,NA
"611",1950-11-30,109.75,109.75,109.75,109.75,NA
"612",1950-12-01,86.17,101.91,86.17,101.91,NA
"613",1950-12-02,109.45,109.45,109.45,109.45,NA
"614",1950-12-04,107.03,107.03,107.03,107.03,NA
"615",1950-12-05,106.43,106.43,106.43,106.43,NA
"616",1950-12-06,106.58,106.58,106.58,106.58,NA
"617",1950-12-07,105.94,105.94,105.94,105.94,NA
"618",1950-12-08,103.62,103.62,103.62,103.62,NA
"619",1950-12-09,103.46,103.46,103.46,103.46,NA
"620",1950-12-11,103.78,103.78,103.78,103.78,NA
"621",1950-12-12,102.55,102.55,102.55,102.55,NA
"622",1950-12-13,101.04,101.04,101.04,101.04,NA
"623",1950-12-14,101.15,101.15,101.15,101.15,NA
"624",1950-12-15,101.58,101.58,101.58,101.58,NA
"625",1950-12-16,102.93,102.93,102.93,102.93,NA
"626",1950-12-18,101.42,101.42,101.42,101.42,NA
"627",1950-12-19,100.76,100.76,100.76,100.76,NA
"628",1950-12-20,100.84,100.84,100.84,100.84,NA
"629",1950-12-21,99.49,99.49,99.49,99.49,NA
"630",1950-12-22,98.27,98.27,98.27,98.27,NA
"631",1950-12-23,99.26,99.26,99.26,99.26,NA
"632",1950-12-25,100.42,100.42,100.42,100.42,NA
"633",1950-12-26,101.03,101.03,101.03,101.03,NA
"634",1950-12-27,101.21,101.21,101.21,101.21,NA
"635",1950-12-28,101.91,101.91,101.91,101.91,NA
"636",1951-01-04,102.1,102.1,102.1,102.1,NA
"637",1951-01-05,102.81,102.81,102.81,102.81,NA
"638",1951-01-06,104.3,104.3,104.3,104.3,NA
"639",1951-01-08,104.9,104.9,104.9,104.9,NA
"640",1951-01-09,106.36,106.36,106.36,106.36,NA
"641",1951-01-10,105.79,105.79,105.79,105.79,NA
"642",1951-01-11,106.54,106.54,106.54,106.54,NA
"643",1951-01-12,108.76,108.76,108.76,108.76,NA
"644",1951-01-13,109.98,109.98,109.98,109.98,NA
"645",1951-01-16,109.29,109.29,109.29,109.29,NA
"646",1951-01-17,108.8,108.8,108.8,108.8,NA
"647",1951-01-18,109.23,109.23,109.23,109.23,NA
"648",1951-01-19,108.86,108.86,108.86,108.86,NA
"649",1951-01-20,108.54,108.54,108.54,108.54,NA
"650",1951-01-22,108.22,108.22,108.22,108.22,NA
"651",1951-01-23,110.13,110.13,110.13,110.13,NA
"652",1951-01-24,110.47,110.47,110.47,110.47,NA
"653",1951-01-25,111.08,111.08,111.08,111.08,NA
"654",1951-01-26,110.36,110.36,110.36,110.36,NA
"655",1951-01-27,109.97,109.97,109.97,109.97,NA
"656",1951-01-29,110.56,110.56,110.56,110.56,NA
"657",1951-01-30,112.59,112.59,112.59,112.59,NA
"658",1951-01-31,115.43,115.43,115.43,115.43,NA
"659",1951-02-01,115,115,115,115,NA
"660",1951-02-02,117.01,117.01,117.01,117.01,NA
"661",1951-02-03,118.59,118.59,118.59,118.59,NA
"662",1951-02-05,119.43,119.43,119.43,119.43,NA
"663",1951-02-06,119.24,119.24,119.24,119.24,NA
"664",1951-02-07,120.47,120.47,120.47,120.47,NA
"665",1951-02-08,120.1,120.1,120.1,120.1,NA
"666",1951-02-09,118.23,118.23,118.23,118.23,NA
"667",1951-02-10,117.81,117.81,117.81,117.81,NA
"668",1951-02-12,119.1,119.1,119.1,119.1,NA
"669",1951-02-13,119.49,119.49,119.49,119.49,NA
"670",1951-02-14,118.31,118.31,118.31,118.31,NA
"671",1951-02-16,118.24,118.24,118.24,118.24,NA
"672",1951-02-17,118.8,118.8,118.8,118.8,NA
"673",1951-02-19,119.8,119.8,119.8,119.8,NA
"674",1951-02-20,119.56,119.56,119.56,119.56,NA
"675",1951-02-21,119.15,119.15,119.15,119.15,NA
"676",1951-02-22,119.86,119.86,119.86,119.86,NA
"677",1951-02-23,121.88,121.88,121.88,121.88,NA
"678",1951-02-24,122.09,122.09,122.09,122.09,NA
"679",1951-02-26,120.75,120.75,120.75,120.75,NA
"680",1951-02-27,120.9,120.9,120.9,120.9,NA
"681",1951-02-28,121.84,121.84,121.84,121.84,NA
"682",1951-03-01,122.71,122.71,122.71,122.71,NA
"683",1951-03-02,123.93,123.93,123.93,123.93,NA
"684",1951-03-03,125.36,125.36,125.36,125.36,NA
"685",1951-03-05,127.89,127.89,127.89,127.89,NA
"686",1951-03-06,126.89,126.89,126.89,126.89,NA
"687",1951-03-07,128.9,128.9,128.9,128.9,NA
"688",1951-03-08,130.55,130.55,130.55,130.55,NA
"689",1951-03-09,129.9,129.9,129.9,129.9,NA
"690",1951-03-10,130.05,130.05,130.05,130.05,NA
"691",1951-03-12,130.14,130.14,130.14,130.14,NA
"692",1951-03-13,131.67,131.67,131.67,131.67,NA
"693",1951-03-14,132.5,132.5,132.5,132.5,NA
"694",1951-03-15,132.91,132.91,132.91,132.91,NA
"695",1951-03-16,132.97,132.97,132.97,132.97,NA
"696",1951-03-17,132.64,132.64,132.64,132.64,NA
"697",1951-03-19,129.75,129.75,129.75,129.75,NA
"698",1951-03-20,127.81,127.81,127.81,127.81,NA
"699",1951-03-22,125.72,125.72,125.72,125.72,NA
"700",1951-03-23,125.95,125.95,125.95,125.95,NA
"701",1951-03-24,126.46,126.46,126.46,126.46,NA
"702",1951-03-26,125.44,125.44,125.44,125.44,NA
"703",1951-03-27,125.07,125.07,125.07,125.07,NA
"704",1951-03-28,125.76,125.76,125.76,125.76,NA
"705",1951-03-29,123.1,123.1,123.1,123.1,NA
"706",1951-03-30,123.32,123.32,123.32,123.32,NA
"707",1951-03-31,124.53,124.53,124.53,124.53,NA
"708",1951-04-01,101.91,115.43,101.91,115.43,NA
"709",1951-04-02,124.87,124.87,124.87,124.87,NA
"710",1951-04-03,123.78,123.78,123.78,123.78,NA
"711",1951-04-04,122.75,122.75,122.75,122.75,NA
"712",1951-04-05,122,122,122,122,NA
"713",1951-04-06,122.1,122.1,122.1,122.1,NA
"714",1951-04-07,121.76,121.76,121.76,121.76,NA
"715",1951-04-09,121.64,121.64,121.64,121.64,NA
"716",1951-04-10,122.16,122.16,122.16,122.16,NA
"717",1951-04-11,122.07,122.07,122.07,122.07,NA
"718",1951-04-12,119.4,119.4,119.4,119.4,NA
"719",1951-04-13,117.54,117.54,117.54,117.54,NA
"720",1951-04-14,118.88,118.88,118.88,118.88,NA
"721",1951-04-16,119.03,119.03,119.03,119.03,NA
"722",1951-04-17,119.22,119.22,119.22,119.22,NA
"723",1951-04-18,121.02,121.02,121.02,121.02,NA
"724",1951-04-19,122.87,122.87,122.87,122.87,NA
"725",1951-04-20,121.94,121.94,121.94,121.94,NA
"726",1951-04-21,121.88,121.88,121.88,121.88,NA
"727",1951-04-23,121,121,121,121,NA
"728",1951-04-24,122.41,122.41,122.41,122.41,NA
"729",1951-04-25,123.02,123.02,123.02,123.02,NA
"730",1951-04-26,122.81,122.81,122.81,122.81,NA
"731",1951-04-27,121.5,121.5,121.5,121.5,NA
"732",1951-04-28,121.35,121.35,121.35,121.35,NA
"733",1951-04-30,120.82,120.82,120.82,120.82,NA
"734",1951-05-01,121.11,121.11,121.11,121.11,NA
"735",1951-05-02,122.71,122.71,122.71,122.71,NA
"736",1951-05-04,123.2,123.2,123.2,123.2,NA
"737",1951-05-07,123.71,123.71,123.71,123.71,NA
"738",1951-05-08,124.54,124.54,124.54,124.54,NA
"739",1951-05-09,124.49,124.49,124.49,124.49,NA
"740",1951-05-10,124.17,124.17,124.17,124.17,NA
"741",1951-05-11,123.67,123.67,123.67,123.67,NA
"742",1951-05-12,123.76,123.76,123.76,123.76,NA
"743",1951-05-14,123.63,123.63,123.63,123.63,NA
"744",1951-05-15,123.19,123.19,123.19,123.19,NA
"745",1951-05-16,123.73,123.73,123.73,123.73,NA
"746",1951-05-17,123.98,123.98,123.98,123.98,NA
"747",1951-05-18,124.66,124.66,124.66,124.66,NA
"748",1951-05-19,124.9,124.9,124.9,124.9,NA
"749",1951-05-21,125.95,125.95,125.95,125.95,NA
"750",1951-05-22,126.32,126.32,126.32,126.32,NA
"751",1951-05-23,126.22,126.22,126.22,126.22,NA
"752",1951-05-24,125.11,125.11,125.11,125.11,NA
"753",1951-05-25,125.4,125.4,125.4,125.4,NA
"754",1951-05-26,126.17,126.17,126.17,126.17,NA
"755",1951-05-28,126.08,126.08,126.08,126.08,NA
"756",1951-05-29,125.53,125.53,125.53,125.53,NA
"757",1951-05-30,125.71,125.71,125.71,125.71,NA
"758",1951-05-31,127.23,127.23,127.23,127.23,NA
"759",1951-06-01,127.32,127.32,127.32,127.32,NA
"760",1951-06-02,127.61,127.61,127.61,127.61,NA
"761",1951-06-04,129.34,129.34,129.34,129.34,NA
"762",1951-06-05,132.47,132.47,132.47,132.47,NA
"763",1951-06-06,132.08,132.08,132.08,132.08,NA
"764",1951-06-07,131.46,131.46,131.46,131.46,NA
"765",1951-06-08,132.55,132.55,132.55,132.55,NA
"766",1951-06-09,133.73,133.73,133.73,133.73,NA
"767",1951-06-11,135.14,135.14,135.14,135.14,NA
"768",1951-06-12,134.95,134.95,134.95,134.95,NA
"769",1951-06-13,135.71,135.71,135.71,135.71,NA
"770",1951-06-14,136.29,136.29,136.29,136.29,NA
"771",1951-06-15,136.42,136.42,136.42,136.42,NA
"772",1951-06-16,135.64,135.64,135.64,135.64,NA
"773",1951-06-18,134.13,134.13,134.13,134.13,NA
"774",1951-06-19,132.36,132.36,132.36,132.36,NA
"775",1951-06-20,132.86,132.86,132.86,132.86,NA
"776",1951-06-21,133.14,133.14,133.14,133.14,NA
"777",1951-06-22,133.65,133.65,133.65,133.65,NA
"778",1951-06-23,134.03,134.03,134.03,134.03,NA
"779",1951-06-25,132.73,132.73,132.73,132.73,NA
"780",1951-06-26,131.45,131.45,131.45,131.45,NA
"781",1951-06-27,130.3,130.3,130.3,130.3,NA
"782",1951-06-28,130.59,130.59,130.59,130.59,NA
"783",1951-06-29,130.73,130.73,130.73,130.73,NA
"784",1951-06-30,130.49,130.49,130.49,130.49,NA
"785",1951-07-02,126.22,126.22,126.22,126.22,NA
"786",1951-07-03,124.48,124.48,124.48,124.48,NA
"787",1951-07-04,127.93,127.93,127.93,127.93,NA
"788",1951-07-05,128.5,128.5,128.5,128.5,NA
"789",1951-07-06,127.94,127.94,127.94,127.94,NA
"790",1951-07-07,127.87,127.87,127.87,127.87,NA
"791",1951-07-09,127.52,127.52,127.52,127.52,NA
"792",1951-07-10,127.2,127.2,127.2,127.2,NA
"793",1951-07-11,128,128,128,128,NA
"794",1951-07-12,127.7,127.7,127.7,127.7,NA
"795",1951-07-13,128.33,128.33,128.33,128.33,NA
"796",1951-07-14,129.03,129.03,129.03,129.03,NA
"797",1951-07-16,129.91,129.91,129.91,129.91,NA
"798",1951-07-17,130.63,130.63,130.63,130.63,NA
"799",1951-07-18,132.46,132.46,132.46,132.46,NA
"800",1951-07-19,133.23,133.23,133.23,133.23,NA
"801",1951-07-20,132.91,132.91,132.91,132.91,NA
"802",1951-07-21,132.56,132.56,132.56,132.56,NA
"803",1951-07-23,132.29,132.29,132.29,132.29,NA
"804",1951-07-24,132.08,132.08,132.08,132.08,NA
"805",1951-07-25,132.99,132.99,132.99,132.99,NA
"806",1951-07-26,132.98,132.98,132.98,132.98,NA
"807",1951-07-27,133.01,133.01,133.01,133.01,NA
"808",1951-07-28,133.64,133.64,133.64,133.64,NA
"809",1951-07-30,134.25,134.25,134.25,134.25,NA
"810",1951-07-31,135.89,135.89,135.89,135.89,NA
"811",1951-08-01,115.43,166.06,115.43,166.06,NA
"812",1951-08-02,137.72,137.72,137.72,137.72,NA
"813",1951-08-03,139.44,139.44,139.44,139.44,NA
"814",1951-08-04,139.89,139.89,139.89,139.89,NA
"815",1951-08-06,140.69,140.69,140.69,140.69,NA
"816",1951-08-07,138.34,138.34,138.34,138.34,NA
"817",1951-08-08,137.76,137.76,137.76,137.76,NA
"818",1951-08-09,137.75,137.75,137.75,137.75,NA
"819",1951-08-10,137.14,137.14,137.14,137.14,NA
"820",1951-08-11,137.81,137.81,137.81,137.81,NA
"821",1951-08-13,137.85,137.85,137.85,137.85,NA
"822",1951-08-14,137.45,137.45,137.45,137.45,NA
"823",1951-08-15,137.21,137.21,137.21,137.21,NA
"824",1951-08-16,137.09,137.09,137.09,137.09,NA
"825",1951-08-17,137.38,137.38,137.38,137.38,NA
"826",1951-08-18,137.54,137.54,137.54,137.54,NA
"827",1951-08-20,137.46,137.46,137.46,137.46,NA
"828",1951-08-21,138.04,138.04,138.04,138.04,NA
"829",1951-08-22,139.31,139.31,139.31,139.31,NA
"830",1951-08-23,140.81,140.81,140.81,140.81,NA
"831",1951-08-24,140.14,140.14,140.14,140.14,NA
"832",1951-08-25,140.61,140.61,140.61,140.61,NA
"833",1951-08-27,142.82,142.82,142.82,142.82,NA
"834",1951-08-28,143.29,143.29,143.29,143.29,NA
"835",1951-08-29,143.14,143.14,143.14,143.14,NA
"836",1951-08-30,144.04,144.04,144.04,144.04,NA
"837",1951-08-31,145.3,145.3,145.3,145.3,NA
"838",1951-09-01,145.93,145.93,145.93,145.93,NA
"839",1951-09-03,146.42,146.42,146.42,146.42,NA
"840",1951-09-04,144.68,144.68,144.68,144.68,NA
"841",1951-09-05,144.46,144.46,144.46,144.46,NA
"842",1951-09-06,144.6,144.6,144.6,144.6,NA
"843",1951-09-07,145.49,145.49,145.49,145.49,NA
"844",1951-09-08,145.83,145.83,145.83,145.83,NA
"845",1951-09-10,145.99,145.99,145.99,145.99,NA
"846",1951-09-11,146.15,146.15,146.15,146.15,NA
"847",1951-09-12,146.39,146.39,146.39,146.39,NA
"848",1951-09-13,146.08,146.08,146.08,146.08,NA
"849",1951-09-14,146.72,146.72,146.72,146.72,NA
"850",1951-09-15,146.8,146.8,146.8,146.8,NA
"851",1951-09-17,145.43,145.43,145.43,145.43,NA
"852",1951-09-18,143.61,143.61,143.61,143.61,NA
"853",1951-09-19,144.33,144.33,144.33,144.33,NA
"854",1951-09-20,145.56,145.56,145.56,145.56,NA
"855",1951-09-21,146.37,146.37,146.37,146.37,NA
"856",1951-09-22,147.67,147.67,147.67,147.67,NA
"857",1951-09-25,153.06,153.06,153.06,153.06,NA
"858",1951-09-26,152.7,152.7,152.7,152.7,NA
"859",1951-09-27,151.69,151.69,151.69,151.69,NA
"860",1951-09-28,153,153,153,153,NA
"861",1951-09-29,154.27,154.27,154.27,154.27,NA
"862",1951-10-01,154.07,154.07,154.07,154.07,NA
"863",1951-10-02,154.7,154.7,154.7,154.7,NA
"864",1951-10-03,157.87,157.87,157.87,157.87,NA
"865",1951-10-04,161.12,161.12,161.12,161.12,NA
"866",1951-10-05,162.73,162.73,162.73,162.73,NA
"867",1951-10-06,162.12,162.12,162.12,162.12,NA
"868",1951-10-08,157.27,157.27,157.27,157.27,NA
"869",1951-10-09,157.23,157.23,157.23,157.23,NA
"870",1951-10-10,159.89,159.89,159.89,159.89,NA
"871",1951-10-11,159.23,159.23,159.23,159.23,NA
"872",1951-10-12,159.25,159.25,159.25,159.25,NA
"873",1951-10-13,159.55,159.55,159.55,159.55,NA
"874",1951-10-15,160.96,160.96,160.96,160.96,NA
"875",1951-10-16,161.04,161.04,161.04,161.04,NA
"876",1951-10-17,162.9,162.9,162.9,162.9,NA
"877",1951-10-18,162.13,162.13,162.13,162.13,NA
"878",1951-10-19,164.25,164.25,164.25,164.25,NA
"879",1951-10-20,164.89,164.89,164.89,164.89,NA
"880",1951-10-22,165.71,165.71,165.71,165.71,NA
"881",1951-10-23,164.87,164.87,164.87,164.87,NA
"882",1951-10-24,165.45,165.45,165.45,165.45,NA
"883",1951-10-25,168.63,168.63,168.63,168.63,NA
"884",1951-10-26,168.87,168.87,168.87,168.87,NA
"885",1951-10-27,170.32,170.32,170.32,170.32,NA
"886",1951-10-29,165.63,165.63,165.63,165.63,NA
"887",1951-10-30,164.8,164.8,164.8,164.8,NA
"888",1951-10-31,165.09,165.09,165.09,165.09,NA
"889",1951-11-01,165.17,165.17,165.17,165.17,NA
"890",1951-11-02,163.07,163.07,163.07,163.07,NA
"891",1951-11-05,160.06,160.06,160.06,160.06,NA
"892",1951-11-06,159.68,159.68,159.68,159.68,NA
"893",1951-11-07,159.67,159.67,159.67,159.67,NA
"894",1951-11-08,159.19,159.19,159.19,159.19,NA
"895",1951-11-09,161.47,161.47,161.47,161.47,NA
"896",1951-11-10,162.42,162.42,162.42,162.42,NA
"897",1951-11-12,162.23,162.23,162.23,162.23,NA
"898",1951-11-13,162.92,162.92,162.92,162.92,NA
"899",1951-11-14,162.79,162.79,162.79,162.79,NA
"900",1951-11-15,162.08,162.08,162.08,162.08,NA
"901",1951-11-16,162.37,162.37,162.37,162.37,NA
"902",1951-11-17,162.33,162.33,162.33,162.33,NA
"903",1951-11-19,161.64,161.64,161.64,161.64,NA
"904",1951-11-20,159.45,159.45,159.45,159.45,NA
"905",1951-11-21,157.26,157.26,157.26,157.26,NA
"906",1951-11-22,155.69,155.69,155.69,155.69,NA
"907",1951-11-24,153.77,153.77,153.77,153.77,NA
"908",1951-11-26,153.59,153.59,153.59,153.59,NA
"909",1951-11-27,156.04,156.04,156.04,156.04,NA
"910",1951-11-28,155.48,155.48,155.48,155.48,NA
"911",1951-11-29,156.35,156.35,156.35,156.35,NA
"912",1951-11-30,157.35,157.35,157.35,157.35,NA
"913",1951-12-01,166.06,166.06,166.06,166.06,NA
"914",1951-12-03,159.93,159.93,159.93,159.93,NA
"915",1951-12-04,159.29,159.29,159.29,159.29,NA
"916",1951-12-05,159.45,159.45,159.45,159.45,NA
"917",1951-12-06,159.38,159.38,159.38,159.38,NA
"918",1951-12-07,160.07,160.07,160.07,160.07,NA
"919",1951-12-08,160.88,160.88,160.88,160.88,NA
"920",1951-12-10,160.97,160.97,160.97,160.97,NA
"921",1951-12-11,159.59,159.59,159.59,159.59,NA
"922",1951-12-12,158.82,158.82,158.82,158.82,NA
"923",1951-12-13,158.86,158.86,158.86,158.86,NA
"924",1951-12-14,158.85,158.85,158.85,158.85,NA
"925",1951-12-15,158.58,158.58,158.58,158.58,NA
"926",1951-12-17,158.42,158.42,158.42,158.42,NA
"927",1951-12-18,157.06,157.06,157.06,157.06,NA
"928",1951-12-19,157.56,157.56,157.56,157.56,NA
"929",1951-12-20,158.8,158.8,158.8,158.8,NA
"930",1951-12-21,160.03,160.03,160.03,160.03,NA
"931",1951-12-22,159.9,159.9,159.9,159.9,NA
"932",1951-12-24,160.55,160.55,160.55,160.55,NA
"933",1951-12-25,161.18,161.18,161.18,161.18,NA
"934",1951-12-26,162.31,162.31,162.31,162.31,NA
"935",1951-12-27,163.98,163.98,163.98,163.98,NA
"936",1951-12-28,166.06,166.06,166.06,166.06,NA
"937",1952-01-04,167.8,167.8,167.8,167.8,NA
"938",1952-01-05,169.5,169.5,169.5,169.5,NA
"939",1952-01-07,168.64,168.64,168.64,168.64,NA
"940",1952-01-08,168.7,168.7,168.7,168.7,NA
"941",1952-01-09,170.73,170.73,170.73,170.73,NA
"942",1952-01-10,173.67,173.67,173.67,173.67,NA
"943",1952-01-11,174.85,174.85,174.85,174.85,NA
"944",1952-01-12,174.92,174.92,174.92,174.92,NA
"945",1952-01-14,177.37,177.37,177.37,177.37,NA
"946",1952-01-16,179.39,179.39,179.39,179.39,NA
"947",1952-01-17,180.45,180.45,180.45,180.45,NA
"948",1952-01-18,177.19,177.19,177.19,177.19,NA
"949",1952-01-19,177.41,177.41,177.41,177.41,NA
"950",1952-01-21,180.96,180.96,180.96,180.96,NA
"951",1952-01-22,180.22,180.22,180.22,180.22,NA
"952",1952-01-23,183.16,183.16,183.16,183.16,NA
"953",1952-01-24,183.01,183.01,183.01,183.01,NA
"954",1952-01-25,184.27,184.27,184.27,184.27,NA
"955",1952-01-26,185.56,185.56,185.56,185.56,NA
"956",1952-01-28,188.68,188.68,188.68,188.68,NA
"957",1952-01-29,186.36,186.36,186.36,186.36,NA
"958",1952-01-30,187.45,187.45,187.45,187.45,NA
"959",1952-01-31,188.96,188.96,188.96,188.96,NA
"960",1952-02-01,190.77,190.77,190.77,190.77,NA
"961",1952-02-02,192.76,192.76,192.76,192.76,NA
"962",1952-02-04,191.7,191.7,191.7,191.7,NA
"963",1952-02-05,189.87,189.87,189.87,189.87,NA
"964",1952-02-06,190.64,190.64,190.64,190.64,NA
"965",1952-02-07,193.29,193.29,193.29,193.29,NA
"966",1952-02-08,192.2,192.2,192.2,192.2,NA
"967",1952-02-09,192.79,192.79,192.79,192.79,NA
